Id,Name,Rating,Author,Genre,Made with,Tags,Github_links,Url,Total ratings,Repo_Name,repoAge,forks,watchers,stars,openIssues,closedIssues,totalIssues,issuesOpenedLast6Months,AvgIssueCloseTime,commits,dateOfLastCommit,daysOfActivity,commitsInLast6Months,committersParticipation,assets_Images,assets_Audio,assets_3D Models,assets_Shaders,assets_Fonts,assets_Videos,assets_Tilemaps,tests_hasSomeTestFolder?,tests_Test Folders,tests_hasPotentialTestFiles?,tests_hasTestFiles,docs_HasDocs,llm_testing_Bug Related Activity,llm_testing_Testing Practices,llm_testing_Troubleshooting Practices,llm_testing_Contribution Practices,engine_EngineOrFramework
9715,N88 Spaceshooter,,Qty,Action,?,"2D,Arcade,old-school,Open Source,Retro,Shoot 'Em Up,Singleplayer,spaceshooter,stg,Top-Down",https://github.com/2540825244/N88-SpaceShooter,https://2540825244.itch.io/n88-spaceshooter,,N88-SpaceShooter,1740,1,2,2,0,0,0,0,0.0,5,2020-12-30 20:54:30+00:00,0,0,1,0,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
9178,netbattleship,,Handle with Care,Strategy,Rust,"2D,battleship,Board Game,DRM Free,Multiplayer,Open Source,Text based",https://github.com/spaghetus/netbattleship,https://handlewithcaregames.itch.io/netbattleship,,netbattleship,1031,0,0,0,0,0,0,0,0.0,30,2023-01-04 23:02:07+00:00,25,0,1,0,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
7790,"New Year's Eve, 2019",4.8,Autumn Chen,Interactive Fiction,?,"Dating Sim,Female Protagonist,Lesbian,LGBT,Narrative,Romance,Slice Of Life,Text based",https://github.com/aucchen/new-years-eve-2019,https://red-autumn.itch.io/nye2019,45.0,new-years-eve-2019,1279,0,2,2,0,0,0,0,0.0,8,2022-12-28 12:17:29+00:00,266,0,1,0,0,0,0,0,0,0,No,,No,,No,No,No,No,No,Unknown
8931,New Mexico 2064,,Tick Magnet,"Adventure,Role Playing",?,"Open Source,Open World",https://github.com/Tick-Magnet/NewMexico2064,https://tick-magnet.itch.io/new-mexico-2064,,NewMexico2064,920,0,1,1,0,0,0,0,0.0,4,2023-10-28 21:35:22+00:00,211,0,2,734,18,0,0,0,0,0,No,,No,,Yes,No,No,No,No,GameMaker
7537,Nightmare SuperHighway,4.8,korkskrew2000,Adventure,"Blender,Adobe Photoshop,Adobe After Effects,Unity,Substance Painter & designer,Adobe Illustrator","3D,anomaly,Creepy,Exploration,Low-poly,PSX (PlayStation),Singleplayer,Surreal,Walking simulator,weird",https://github.com/korkskrew2000/Nightmare-SuperHighway,https://korkskrew2000.itch.io/nightmare-superhighway,31.0,Nightmare-SuperHighway,452,0,3,3,0,0,0,0,0.0,5,2024-07-10 20:11:57+00:00,0,0,1,2303,251,287,37,10,97,0,No,,Yes,,Yes,No,No,No,No,Unknown
10422,Nime's Travel,,TAV (NTFS),Adventure,SFML,"2D,Fantasy,Indie,Magic,Open Source,Prototype,SFML,Singleplayer,Unicorns",https://github.com/tereshenkovav/NimeTravel,https://tav-developer.itch.io/nimetravel,,NimeTravel,1094,1,2,2,1,0,6,0,114.08,125,2025-08-27 09:45:26+00:00,1053,25,2,94,8,0,2,2,0,0,Yes,tests,Yes,Yes,Yes,No,No,No,No,Unknown
9773,Full-fledged Ninja,,w45ya,Platformer,pygame,"2D,Ninja,Open Source,Pixel Art,pygame,Short,Singleplayer",https://github.com/w45ya/Ninjas_game,https://w45ya.itch.io/full-fledged-ninja,,Ninjas_game,1803,0,0,0,0,0,0,0,0.0,30,2025-04-09 20:06:00+00:00,1623,1,1,41,9,0,0,1,0,0,No,,No,,Yes,No,No,No,No,Unknown
9334,Node Flood,,VeryBadFrags,Puzzle,Unity,"2D,8-Bit,Open Source,Turn-based",https://github.com/VeryBadFrags/NodeFlood,https://verybadfrags.itch.io/node-flood,,NodeFlood,2417,2,7,7,0,0,0,0,0.0,8,2020-08-29 20:20:44+00:00,553,0,1,8,5,0,0,3,0,0,No,,No,,Yes,No,No,No,No,Unity
8851,KaizNike's Worldgen,,KaizarNike,?,?,"open,Open Source",https://github.com/KaizNike/NoiseWorldGen2D,https://kaizarnike.itch.io/kaiznikes-worldgen,,NoiseWorldGen2D,1598,0,2,2,0,0,0,0,0.0,13,2022-07-27 14:49:57+00:00,431,0,1,8,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Godot
10268,Super Noob Parkour,5.0,Dmitry Mozgin,"Platformer,Action,Adventure","Phaser,Aseprite","Difficult,Minecraft,noob,Open Source,Parkour",https://github.com/m039/NoobParkour,https://m039.itch.io/super-noob-parkour,1.0,NoobParkour,771,1,1,1,0,0,0,0,0.0,145,2024-07-16 14:58:23+00:00,324,0,1,72,12,0,2,1,0,24,No,,No,,Yes,No,No,No,No,Phaser
9187,Not BeatSaber (PC & Switch),,inferture,Rhythm,?,"Arcade,Music,Open Source,switch",https://github.com/Inferture/NotBeatSaber,https://inferture.itch.io/not-beatsaber,,NotBeatSaber,1732,0,3,3,0,0,0,0,0.0,25,2023-07-29 16:53:35+00:00,932,0,1,0,8,0,0,3,0,0,No,,No,,Yes,No,No,No,No,Unknown
9379,Notes,4.0,MoonMoth,Puzzle,GameMaker,"GameMaker,My First Game Jam,Mystery,Open Source",https://github.com/TheDevMoth/Notes-sourcecode,https://moonmoth.itch.io/notes,1.0,Notes-sourcecode,1592,0,1,1,0,0,0,0,0.0,6,2021-05-28 03:45:51+00:00,0,0,1,139,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,GameMaker
10533,november,4.4,snootboop,"Survival,Puzzle","Adobe Photoshop,Unity,Maya","Atmospheric,Escape Game,Experimental,First-Person,Horror,Open Source,Singleplayer,Walking simulator",https://github.com/Chikanz/november,https://snootboop.itch.io/november,19.0,november,2687,1,11,11,0,0,0,0,0.0,17,2018-07-01 03:28:28+00:00,32,0,1,64,28,0,0,1,0,0,No,,Yes,,Yes,No,No,No,No,Unity
2201,Octopus City Blues,4.9,Ghost in a Bottle,Adventure,"Tiled,GraphicsGale","2D,Cyberpunk,Horror,Lovecraftian Horror,Pixel Art,psychedelic,Retro,Story Rich,Surreal",https://github.com/GhostInABottle/octopus_engine,https://ghost-in-a-bottle.itch.io/octopus-city-blues,15.0,octopus_engine,3568,2,4,4,1,1,2,0,0.0,434,2025-07-21 21:12:48+00:00,3492,8,1,22,4,0,0,4,0,7,,,,,Yes,No,No,No,No,Unknown
9326,Off-Killter,,elocnat,Puzzle,Three.js,"3D,a-frame,First-Person,Open Source,Physics,Short,Singleplayer,Virtual Reality (VR),webvr,webxr",https://github.com/elocnatsirt/off-killter,https://elocnat.itch.io/off-killter,,off-killter,1981,2,0,0,0,0,0,0,0.0,104,2020-06-06 15:12:26+00:00,33,0,1,11,6,2,0,0,0,0,No,,No,,Yes,Yes,Yes,No,No,Unity
8755,Off Line,,dolorfox,Racing,?,"2D,off-line,offline,Open Source",https://github.com/gllms/off-line,https://dolorfox.itch.io/off-line,,off-line,2606,2,0,0,0,0,0,0,0.0,12,2018-09-12 21:22:00+00:00,25,0,1,0,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
7303,Ollie Bonk,4.8,lcapps,Rhythm,"Haxe,OpenFL","2D,Anime,Arcade,Casual,Cute,Fangame,hololive,virtual-youtuber,Zombies",https://github.com/lcapps-luke/Ollie,https://lcapps.itch.io/ollie-bonk,23.0,Ollie,1730,0,0,0,0,0,0,0,0.0,50,2023-10-10 19:36:39+00:00,1004,0,1,33,5,0,0,1,0,0,No,,No,,Yes,No,No,No,No,Unity
9527,Only One Light,,TheDAVIS,Puzzle,Unity,"Dark,Game Maker's Toolkit Jam,Open Source,Unity",https://github.com/sinistersnare/OnlyOneLight,https://thedavis.itch.io/only-one-light,,OnlyOneLight,2254,0,0,0,0,0,0,0,0.0,1,2019-08-04 18:50:34+00:00,-1,0,1,14,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unity
9698,OpenBox,,gamerninjaskk,Survival,?,"2D,Open Source,Sandbox,Singleplayer",https://github.com/GamerninjaSKYT/OpenBox,https://gamerninjaskk.itch.io/openbox,,OpenBox,435,0,0,0,0,1,1,0,0.0,151,2025-01-12 06:02:49+00:00,168,0,1,65,0,0,0,0,0,0,No,,No,,Yes,No,No,No,Yes,Godot
8826,Memory Match Game prototype for OpenFL,,Harpwood Studio,Puzzle,OpenFL,"haxe,openfl,Open Source,repo,repository",https://github.com/harpwood/OpenFL---Memory-Cards-Game,https://harpwood.itch.io/memory-match-game-prototype-for-openfl,,OpenFL---Memory-Cards-Game,1428,0,0,0,0,0,0,0,0.0,2,2022-10-20 13:35:22+00:00,346,0,1,1,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unity
9446,Open Source Tetris,,Lordloss,Puzzle,Godot,"Godot,Open Source,Retro,Tetris",https://github.com/Lordloss90/OpenTetris,https://lordloss90.itch.io/open-tetris,,OpenTetris,704,4,16,16,0,0,0,0,0.0,7,2023-11-07 08:10:04+00:00,5,0,1,9,13,0,0,1,0,0,No,,No,,Yes,No,No,No,No,Unity
10415,Operation Snagov,,Charlie Gray,Action,?,"2D,Alternate History,Game Jam,Godot,Open Source,Pixel Art,Roguelite,Singleplayer,Top-Down",https://github.com/TLochow/Operation-Snagov,https://charliegray.itch.io/operation-snagov,,Operation-Snagov,1780,0,0,0,0,0,0,0,0.0,140,2020-12-19 16:14:47+00:00,28,0,1,88,28,0,0,1,0,0,No,,No,,No,No,No,No,No,Godot
9002,OverClocked Edited,,Tall Lobster's Laboratory of Experiments,"Puzzle,Platformer",?,"Godot,Open Source,Puzzle-Platformer,sourcecode",https://github.com/AlaraBread/Overclocked,https://tall-lobster.itch.io/overclocked-edited,,Overclocked,1485,0,1,1,0,0,0,0,0.0,23,2021-09-19 17:52:00+00:00,7,0,1,83,7,0,0,2,0,0,No,,No,,Yes,No,No,No,No,Unity
9961,Overjammed,2.5,?,Simulation,Unity,"2D,Fast-Paced,Ludum Dare,Ludum Dare 46,minigames,My First Game Jam,Open Source,Pixel Art,Singleplayer,Unity",https://github.com/Nachodlv/overjammed,https://nachodlv.itch.io/overjammed,2.0,overjammed,2003,0,1,1,0,0,0,0,0.0,86,2020-04-25 01:56:57+00:00,12,0,3,93,31,0,11,2,0,0,No,,No,,Yes,No,No,No,No,Unity
10113,Wonyun Trench Run,3.0,Juno Nguyen,Action,PICO-8,"Bullet Hell,Minimalist,Narrative,Open Source,PICO-8,Pixel Art",https://github.com/JunoNgx/p8wonyun,https://junongx.itch.io/wonyun-trench-run,1.0,p8wonyun,1971,1,3,3,0,1,1,0,0.0,72,2020-07-16 05:21:37+00:00,62,0,1,0,0,0,0,0,0,0,No,,No,,Yes,Yes,No,No,Yes,Unknown
9259,Paint Rider 2,,?,Action,?,"Arcade,Drawing,Endless,Fast-Paced,Feel Good,Flying,Funny,Music,Open Source,Painting",https://github.com/FigyTuna/PaintRider2,https://figytuna.itch.io/paint-rider-2,,PaintRider2,1840,1,0,0,0,0,0,0,0.0,3,2020-09-22 02:49:59+00:00,0,0,1,43,8,0,0,1,0,0,No,,No,,No,No,No,No,No,Godot
9427,Pandemonium Pinball,5.0,Slime_Cubed,Platformer,"Inkscape,Unity,Audacity,GIMP","2D,Arcade,Difficult,Open Source",https://github.com/SlimeCubed/PandemoniumPinball,https://slime-cubed.itch.io/pandemonium-pinball,1.0,PandemoniumPinball,1442,0,0,0,0,0,0,0,0.0,2,2021-10-26 20:51:53+00:00,1,0,1,109,35,0,15,4,0,0,No,,No,,No,No,No,No,No,Unity
9400,Paolo's Pizza Panic,,?,"Racing,Adventure",Unity,"3D,Driving,Open Source,Open World",https://github.com/swagslash/PaolosPizzaPanic,https://wedenigc.itch.io/paolos-pizza-panic,,PaolosPizzaPanic,1752,1,2,2,0,0,0,0,0.0,28,2020-12-21 18:10:38+00:00,2,0,2,6,0,352,12,2,0,0,No,,No,,Yes,No,No,No,No,Unity
9499,Papoila's Fairy Rescue,,?,Platformer,Godot,"fairy,Godot,Open Source,Pixel Art,tower",https://github.com/valentecaio/papoilas_fairy_rescue,https://valentecaio.itch.io/papoilas-fairy-rescue,,papoilas_fairy_rescue,387,0,1,1,0,0,0,0,0.0,86,2024-09-30 17:40:47+00:00,16,0,3,29,11,0,0,5,17,0,No,,No,,Yes,No,No,No,No,Unity
8876,ParkMe,,Horatiu Condrea,Racing,Unity,"2D,Fast-Paced,Open Source,Short,Unity",https://github.com/horiacondrea/ParkMe,https://horiacondrea.itch.io/parkme,,ParkMe,2101,0,0,0,0,0,0,0,0.0,10,2020-04-04 19:59:45+00:00,91,0,1,48,6,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unity
10317,Pawsome Space Barge,5.0,esklarski,Action,"Unity,Blender","Asteroids,Atmospheric,Casual,Cats,fungus,Local Co-Op,Multiplayer,Multiple Endings,Open Source,Space",https://github.com/esklarski/Pawsome-Space-Barge,https://esklarski.itch.io/pawsome-space-barge,2.0,Pawsome-Space-Barge,846,0,0,0,0,0,0,0,0.0,709,2023-08-07 22:58:10+00:00,56,0,11,120,17,23,12,12,0,0,No,,Yes,,Yes,Yes,No,No,No,Unity
8971,Pegs Of Time,,Funeral Pyre Games,Adventure,Unity,"2D,Open Source,peggle,Singleplayer,time-loop,Top-Down,Unity",https://github.com/FuneralPyreGames/Pegs-of-Time,https://funeral-pyre-games.itch.io/pegs-of-time,,Pegs-of-Time,1476,0,0,0,0,0,0,0,0.0,76,2021-11-22 15:25:57+00:00,62,0,1,313,19,14,14,1,0,0,No,,Yes,,Yes,No,No,No,No,Unknown
10319,Penguin's Platforming Christmas Adventure,5.0,wojciech-graj,Platformer,"Godot,Blender","3D,3D Platformer,Christmas,Low-poly,Open Source,PSX (PlayStation),Retro,Short",https://github.com/wojciech-graj/penguin-platformer,https://wojciech-graj.itch.io/penguin-platform,3.0,penguin-platformer,1377,1,6,6,0,0,0,0,0.0,1,2021-12-29 11:16:51+00:00,-1,0,1,27,4,14,3,2,0,0,No,,No,,Yes,No,No,No,No,Unity
8857,Penguin Run,,CriShoux,?,?,"2D,deathrun,Fast-Paced,Godot,Open Source,penguin,penguin-run,Pixel Art,quick,sourcecode",https://github.com/ShouxTech/PenguinRun,https://crishoux.itch.io/penguin-run,,PenguinRun,1345,0,1,1,0,0,0,0,0.0,14,2022-02-02 19:10:01+00:00,3,0,1,22,4,0,0,1,0,0,No,,No,,Yes,No,No,No,No,Unity
8763,PentominoPathPuzzle,,Fantastico Softworks,Puzzle,Godot,"Godot,Math,Open Source,Pixel Art,Singleplayer",https://github.com/Plet53/PentominoPathPuzzle,https://cactus-fantastico.itch.io/pentominopathpuzzle,,PentominoPathPuzzle,373,0,1,1,0,0,0,0,0.0,4,2024-09-27 21:48:45+00:00,0,0,1,17,0,0,0,1,0,0,No,,No,,Yes,No,No,No,No,Unity
8859,Interactive Percolation,,zoom377,"Educational,Simulation",?,"2D,Colorful,Open Source,Unity",https://github.com/zoom377/Percolation,https://zoom377.itch.io/interactive-percolation,,Percolation,814,0,0,0,0,0,0,0,0.0,14,2023-07-16 19:58:34+00:00,1,0,2,0,0,0,0,0,0,0,No,,No,,No,No,No,No,No,Unity
3509,Pico Night Punkin',4.7,Carson K.,Rhythm,PICO-8,"boyfriend,chiptune,Friday Night Funkin' (FNF),newgrounds,pico,PICO-8,picoday2021,Pixel Art",https://github.com/cklidify/pico-night-punkin,https://carsonk.itch.io/pico-night-punkin,135.0,pico-night-punkin,1610,7,18,18,0,0,0,0,0.0,30,2022-04-18 04:10:24+00:00,343,0,1,26,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
9891,Pico3D,5.0,Bernhard Strobl,Action,?,"3D,Open Source,Open World,picosystem",https://github.com/bernhardstrobl/Pico3D,https://bstrobl.itch.io/pico3d,1.0,Pico3D,1058,25,438,438,0,1,1,0,0.0,57,2025-03-11 19:12:10+00:00,850,0,2,13,0,4,0,0,0,0,No,,Yes,,Yes,No,Yes,No,No,Unknown
9854,Terra Nova Pinball,4.3,Spaghettieis Games,Action,PICO-8,"8-Bit,Arcade,High Score,Non violent,Open Source,PICO-8,Pinball,Retro,Short,Singleplayer",https://github.com/xietanu/pico8-pinball,https://spaghettieisgames.itch.io/terra-nova-pinball,3.0,pico8-pinball,1177,0,27,27,0,8,8,0,0.0,82,2022-12-02 21:19:22+00:00,138,0,1,14,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unity
9429,Ping Blast,3.0,djalexkidd,Action,Godot,"2D,Arcade,Casual,GitHub,Godot,Open Source,Pixel Art,Retro,Shoot 'Em Up",https://github.com/djalexkidd/ping-blast,https://djalexkidd.itch.io/ping-blast,1.0,ping-blast,1475,0,0,0,0,0,0,0,0.0,56,2022-11-04 16:31:43+00:00,408,0,1,16,49,0,0,3,0,0,No,,No,,Yes,No,No,No,No,Unity
9521,Pinkie Pie and the muffins world,,TAV (NTFS),Platformer,?,"2D,Arcade,indy,Open Source,Singleplayer",https://github.com/tereshenkovav/PinkieCakeGame,https://tav-developer.itch.io/pinkie-pie-muffins-world,,PinkieCakeGame,818,0,0,0,3,0,0,0,0.0,61,2024-11-04 11:25:38+00:00,481,0,1,31,4,18,0,1,0,0,No,,No,,Yes,No,No,No,No,Unknown
9337,PipeSpin,,hippydave,Puzzle,?,"2D,game-boy-advance,gba-jam,gba-jam-2021,Homebrew,Open Source",https://github.com/hippydave/pipespin,https://hippydave.itch.io/pipespin,,pipespin,1547,1,2,2,0,0,0,0,0.0,11,2021-07-16 17:16:43+00:00,4,0,1,19,1,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
9257,Pirate Run,,Miniputs,Action,?,"3D,Endless,flax,Open Source,Runner",https://github.com/Miniputs/PirateRun,https://miniputs.itch.io/pirate-run,,PirateRun,1645,3,9,9,0,0,0,0,0.0,3,2021-04-05 12:53:25+00:00,0,0,1,1,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
10400,Pixel Adventure Godot 4 - Open Source,,GeMakesGames,?,Godot,"Godot,Open Source",https://github.com/GeMakesGames/PixelAdventureGodot,https://gemakesgames.itch.io/pixel-adventure-godot-4-live,,PixelAdventureGodot,622,3,7,7,0,0,0,0,0.0,20,2024-02-09 17:11:53+00:00,17,0,1,112,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unity
10176,PixelOrb,4.8,Sandebru,Puzzle,?,"Casual,Godot,Open Source,Pixel Art,sourcecode",https://github.com/alex-karev/PixelOrb,https://sandebru.itch.io/pixelorb,4.0,PixelOrb,1825,8,41,41,0,0,0,0,0.0,8,2022-07-21 17:24:06+00:00,653,0,1,24,3,0,1,1,0,0,No,,No,,Yes,No,No,No,No,Godot
10135,Pixie Wrangler,4.7,euclidean-whale,Puzzle,Rust,"2D,bevy,Non violent,Open Source,rust",https://github.com/rparrett/pixie_wrangler,https://euclidean-whale.itch.io/pixie-wrangler,6.0,pixie_wrangler,1535,3,47,47,2,4,6,1,7.33,399,2025-06-24 17:43:34+00:00,1431,37,1,2,1,0,0,1,0,0,No,,No,,Yes,No,No,No,No,Unity
9828,Pizza Dress-Up,5.0,Diefonk,?,"p5.js,Pixelmator","dress-up,Open Source,p5,p5js,pizza",https://github.com/Diefonk/pizza-dress-up,https://diefonk.itch.io/pizza-dress-up,3.0,pizza-dress-up,2634,1,0,0,0,0,0,0,0.0,10,2021-02-01 11:57:05+00:00,926,0,1,23,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
10169,Planar Pioneers,3.8,The Paper Pilot,?,?,"Clicker,GitHub,Incremental,Narrative,Open Source,Procedural Generation,story-rish",https://github.com/thepaperpilot/planar-pioneers,https://thepaperpilot.itch.io/planar-pioneers,4.0,planar-pioneers,899,1,0,0,0,0,0,0,0.0,882,2023-06-09 20:45:56+00:00,49,0,5,4,0,0,0,0,0,18,Yes,tests,Yes,Yes,Yes,Yes,Yes,No,No,Unknown
9738,Plane Shooter,,BJL156,?,?,"2D,infinite-runner,Open Source,Pixel Art",https://github.com/BJL156/Plane-Shooter,https://bjl156.itch.io/plane-shooter,,Plane-Shooter,1269,0,0,0,0,0,0,0,0.0,11,2022-04-16 22:55:47+00:00,0,0,1,81,10,3,6,0,0,0,Yes,test,Yes,,Yes,No,No,No,No,Unknown
9286,Plant Keeper,,GinoxXP,Puzzle,?,"2D,Open Source,Short,Unity",https://github.com/GinoxXP/PlantKeeper,https://ginoxxp.itch.io/plant-keeper,,PlantKeeper,1679,0,5,5,0,0,0,0,0.0,44,2021-03-12 07:13:04+00:00,10,0,2,21,1,0,0,1,0,0,No,,No,,Yes,No,No,No,No,Unity
9024,Worst Platformer Ever,,Vuaaas,Platformer,Unity,"2D,Casual,Indie,Open Source,Prototype,Simple,Singleplayer,Unity",https://github.com/danielgestwa/platformer-unity,https://vuaaas.itch.io/worst-platformer-ever,,platformer-unity,593,0,0,0,0,0,0,0,0.0,11,2024-02-29 14:32:42+00:00,8,0,1,10,0,0,13,1,0,0,No,,No,,Yes,No,No,No,No,Unity
570,Lavender,4.5,Clockwork Prince,Puzzle,"Paint Tool SAI,Audacity,Aseprite,RPG Maker","Cute,Fairy Tale,Female Protagonist,Horror,no-combat,Pixel Art,RPG Maker,secrets,Short,Singleplayer",https://github.com/Rinnegatamante/Player,https://clockworkprince.itch.io/lavender,397.0,Player,3245,0,3,3,0,0,0,0,0.0,7693,2021-04-10 19:46:43+00:00,1605,0,58,111,5,0,0,0,0,0,,,,,Yes,No,No,No,No,Unknown
10368,PachinkOS,4.0,KleinFourGroup,Puzzle,PixiJS,"Open Source,Physics,Retro",https://github.com/KleinFourGroup/plinko,https://kleinfourgroup.itch.io/pachinkos,3.0,plinko,941,4,4,4,0,0,0,0,0.0,123,2023-10-18 15:04:01+00:00,222,0,1,0,10,0,0,0,0,0,No,,No,,Yes,No,No,No,No,PixiJS
9282,PocketCiv,,AlexMulkerrin,Strategy,?,"2D,4X,Demake,Exploration,Open Source,Procedural Generation,Prototype,Top-Down,Turn-based",https://github.com/AlexMulkerrin/PocketCiv,https://alexmulkerrin.itch.io/pocketciv,,PocketCiv,3157,3,9,9,5,10,15,0,0.0,80,2022-09-19 10:12:58+00:00,2044,0,2,46,2,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
9138,Poeng,,zub_zob,Action,SDL,"2D,Breakout,Open Source,Retro,sdl,Singleplayer",https://github.com/crapola/Poeng,https://zub-zob.itch.io/poeng,,Poeng,2011,0,0,0,0,0,0,0,0.0,46,2024-11-24 15:53:45+00:00,1695,0,1,33,19,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
2545,Pocket Crystal League,4.7,moodytail,Card Game,?,"2D,Deck Building,Fangame,GameMaker,Indie,Monsters,Pixel Art",https://github.com/Hyperion-21/pokecards_plus,https://moodytail.itch.io/pocket-crystal-league,276.0,pokecards_plus,1209,9,17,17,2,1,3,0,0.0,439,2023-03-01 12:11:46+00:00,259,0,7,20196,49,0,0,0,0,0,No,,No,,Yes,No,No,No,No,GameMaker
9607,Pong GameBoy,,caiotava,Sports,?,"Game Boy,Game Boy ROM,Homebrew,Open Source",https://github.com/caiotava/pong-gameboy,https://caiotava.itch.io/pong-gameboy,,pong-gameboy,4121,1,3,3,0,0,0,0,0.0,16,2023-03-13 18:38:11+00:00,3183,0,1,8,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unity
10402,Pony-castle defense game,,TAV (NTFS),Strategy,SFML,"2D,indy,Open Source,SFML,Singleplayer,Tower Defense",https://github.com/tereshenkovav/PonyDefendCastleGame,https://tav-developer.itch.io/pony-castle-defence-game,,PonyDefendCastleGame,714,0,0,0,0,0,1,0,0.0,51,2024-12-06 16:33:05+00:00,410,0,1,306,4,0,0,2,0,0,No,,No,,Yes,Yes,No,No,No,Unknown
9602,Pony and the cave of rubies,,TAV (NTFS),Puzzle,SFML,"2D,Arcade,Indie,maze,Open Source,SFML,Singleplayer",https://github.com/tereshenkovav/PonyRubyGrabber,https://tav-developer.itch.io/pony-and-the-cave-of-rubies,,PonyRubyGrabber,622,0,2,2,3,5,8,0,0.0,109,2025-02-16 16:38:08+00:00,391,0,1,49,4,0,0,1,0,0,No,,No,,Yes,No,No,No,No,Unknown
9124,Pool on Ice!,,MindlessTruffle,Sports,?,"Atmospheric,Board Game,Local multiplayer,Open Source,Singleplayer,Versus",https://github.com/MindlessTruffle/pool_on_ice,https://mindlesstruffle.itch.io/pool-on-ice,,pool_on_ice,717,0,1,1,0,0,0,0,0.0,11,2023-10-20 02:02:30+00:00,0,0,1,101,7,0,0,2,0,0,No,,No,,Yes,No,No,No,No,Unity
9276,I Wanna Escape The Poolrooms,,renex,Puzzle,"GameMaker,Paint.net","Atmospheric,Difficult,Fangame,GameMaker,Liminal space,Minimalist,Open Source,Puzzle-Platformer,Singleplayer,underwater",https://github.com/omicronrex/poolrooms,https://renex-64.itch.io/i-wanna-escape-the-poolrooms,,poolrooms,730,0,1,1,0,0,0,0,0.0,125,2025-09-13 15:40:36+00:00,707,1,1,652,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
3464,A Tower in the Forest,4.7,Michael Grieshofer,Platformer,?,"2D,Atmospheric,Controller,Cozy,Godot,Pixel Art,Relaxing,Short,Singleplayer",https://github.com/christianhaitian/PortMaster,https://michael-grieshofer.itch.io/a-tower-in-the-forest,88.0,PortMaster,1486,70,670,670,3,0,0,0,0.0,1289,2024-02-03 12:11:11+00:00,875,0,36,314,0,0,0,0,0,0,No,,No,,Yes,No,No,Yes,No,Unknown
9513,Flower! : Pota Pota,,mayfield_dev,Puzzle,Unity,"2D,Casual,Cute,Open Source,Relaxing",https://github.com/j-mayfield-97/Pota_Pota,https://mayfield-dev.itch.io/flower-pota-pota,,Pota_Pota,1495,0,1,1,0,0,0,0,0.0,2,2021-09-18 04:40:26+00:00,16,0,1,202,45,0,13,22,0,0,Yes,test,Yes,,Yes,No,No,No,No,Unity
9813,Potato Simulator 2014 Remix,5.0,Diefonk,?,"p5.js,Pixelmator","Open Source,p5,p5js,potato",https://github.com/Diefonk/potato-simulator-2014-remix,https://diefonk.itch.io/potato-simulator-2014-remix,1.0,potato-simulator-2014-remix,2597,0,0,0,0,0,0,0,0.0,8,2021-02-01 11:58:33+00:00,889,0,1,2,1,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unity
8871,Prebut Demo,,errorStream,?,Unity,"demo,Isometric,Open Source,pre-rendered-background",https://github.com/errorStream/Prebut,https://errorstream.itch.io/prebut-demo,,Prebut,567,0,1,1,0,0,0,0,0.0,17,2024-04-17 19:53:16+00:00,30,0,3,3,0,0,2,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
6310,Primitier (prototype),4.8,ootamato,Simulation,Unity,"Crafting,Creative,Open World,Physics,Sandbox,Virtual Reality (VR)",https://github.com/Xgames123/PrimitierModdingFramework,https://ootamato.itch.io/primitier,35.0,PrimitierModdingFramework,1379,4,8,8,3,2,0,0,0.0,284,2023-04-07 12:54:04+00:00,465,0,4,8,0,0,0,0,0,0,No,,Yes,,Yes,Yes,No,No,No,Unknown
9247,Project Passage,,DoggoOfSpeed,"Role Playing,Adventure",?,"Open Source,Text based",https://github.com/DoggoOfSpeed/Project_Passage,https://doggoofspeed.itch.io/project-passage,,Project_Passage,1415,0,0,0,0,0,0,0,0.0,5,2021-12-19 13:22:44+00:00,28,0,1,24,22,0,0,0,1,0,No,,No,,Yes,No,No,No,No,Unknown
